Subject,Course Number,Section,CRN,Course Title,Credit Hours,Instructor,Campus,Attribute Type,Reserved Seats,Linked Sections,Unnamed: 11,Days,Start Time,End Time,Building,Room,Start Date,End Date,Total Enrolled,Open Enrolled,Total Waitlist,Open Waitlist
UCOL,1200,032,11748,"First Year Seminar
Lecture",3.0,Kevin Hicks (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Mebane Hall,102,09/30/2024,"12/12/2024Monday,WednesdaySMTWTFS02:30  PM - 03:45  PM Type: Class Building: Mebane Hall Room: 102 Start Date: 08/19/2024 End Date: 09/23/2024WednesdaySMTWTFS02:30  PM - 03:45  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 09/25/2024 End Date: 09/25/2024",30,0,,
UCOL,1200,033,11794,"First Year Seminar
Lecture",3.0,Tiffany Morin (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Fretwell,202,08/19/2024,12/12/2024,25,6,,
UCOL,1200,035,11811,"First Year Seminar
Lecture",3.0,Vinny Evola (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,,FOOTNOTE,08/19/2024,12/12/2024,25,0,,
UCOL,1200,038,12041,"First Year Seminar
Lecture",3.0,Brittany Olson (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Fretwell,114,08/19/2024,12/12/2024,30,17,,
UCOL,1200,040,12264,"First Year Seminar
Lecture",3.0,Stephen Cheyney (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",08:30  AM,09:45  AM,Fretwell,202,08/19/2024,12/12/2024,30,8,,
UCOL,1200,041,16266,"First Year Seminar
Lecture",3.0,Stephen Cheyney (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Denny,202,08/19/2024,12/12/2024,30,0,,
UCOL,1200,044,14206,"First Year Seminar
Lecture",3.0,Charles Smith (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",11:15  AM,12:15  PM,Friday,381,08/19/2024,12/12/2024FridaySMTWTFS11:15  AM - 12:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 08/19/2024 End Date: 12/12/2024,25,2,,
UCOL,1200,045,14207,"First Year Seminar
Lecture",3.0,Heaven Rogers (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",10:10  AM,11:00  AM,Friday,385,08/19/2024,12/12/2024FridaySMTWTFS10:10  AM - 11:00  AM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 08/19/2024 End Date: 12/12/2024,25,4,,
UCOL,1200,046,14210,"First Year Seminar
Lecture",3.0,George Dellinger (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Macy,207,08/19/2024,12/12/2024,25,1,,
UCOL,1200,048,12801,"First Year Seminar
Lecture",3.0,Ellen Wisner (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Science Building,115,08/19/2024,12/12/2024,30,3,,
UCOL,1210,001,16646,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",2.0,Mattie Harvey (Primary),Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",11:00  AM,05:00  PM,Fretwell,114,08/12/2024,08/16/2024,20,5,,
UCOL,1210,002,16658,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",1.0,Wan Rabiatul Hountondji Wan Othman (Primary),Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",01:30  PM,04:30  PM,Macy,207,08/12/2024,08/16/2024,24,18,,
UCOL,1210,003,16659,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",1.0,Caylah Crosby (Primary),Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",01:30  PM,04:30  PM,Smith,328,08/12/2024,08/16/2024,24,2,,
UCOL,1210,004,17154,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",1.0,Frank Benefield (Primary),Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",09:30  AM,04:30  PM,Fretwell,405,08/12/2024,08/16/2024,30,2,,
UCOL,1210,005,17317,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",1.0,Patrick Madsen (Primary),Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",02:00  PM,05:00  PM,Colvard,1040,08/12/2024,08/16/2024,96,66,,
UCOL,1210,006,17372,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",1.0,Sarah Powell (Primary),Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",01:30  PM,04:30  PM,Mebane Hall,166,08/12/2024,08/16/2024,24,16,,
UCOL,1210,007,17383,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",3.0,"Debarati Dutta (Primary)
Maisha Cooper",Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",09:00  AM,04:00  PM,Mebane Hall,202,08/12/2024,08/16/2024,24,3,2.0,2.0
UCOL,1210,008,17566,"Forty-Niner Intensive Transition (FIT) Experience
Lecture",2.0,Susana Cisneros (Primary),Main Campus or Dubois Campus,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday",01:30  PM,05:00  PM,Mebane Hall,169,08/12/2024,08/16/2024,24,2,,
UCOL,1300,001,10189,"Academic Success Seminar
Seminar",2.0,Bettina Becker (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Smith,348,08/19/2024,12/12/2024,0,0,,
UCOL,1300,002,10191,"Academic Success Seminar
Seminar",2.0,Margaret Forrest (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,College of Health & Human Serv,289,08/19/2024,12/12/2024,0,0,,
UCOL,1300,003,13169,"Academic Success Seminar
Seminar",2.0,Margaret Forrest (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Macy,201,08/19/2024,12/12/2024,25,0,,
UCOL,1300,004,13170,"Academic Success Seminar
Seminar",2.0,Michael Spivey (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",04:00  PM,05:15  PM,Fretwell,410,08/19/2024,12/12/2024,25,12,,
UCOL,1300,005,13171,"Academic Success Seminar
Seminar",2.0,Margaret Forrest (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Fretwell,210,08/19/2024,12/12/2024,25,0,,
UCOL,1305,001,13172,"49er Focus
Seminar",0.0,L. Parker (Primary),Main Campus or Dubois Campus,,,,,Wednesday,02:30  PM,03:45  PM,Denny,102,08/19/2024,12/12/2024,12,3,,
UCOL,1310,001,17157,"Executive Functioning and Academics
Lecture",1.0,Frank Benefield (Primary),Main Campus or Dubois Campus,,,,,"Wednesday,Friday",11:15  AM,12:05  PM,Macy,206,08/19/2024,10/08/2024,27,3,,
UCOL,1310,002,17303,"Executive Functioning and Academics
Lecture",1.0,Regena Brown (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:20  PM,Denny,203,08/19/2024,10/08/2024,25,12,,
UCOL,1311,001,17160,"Executive Functioning and Wellness
Lecture",1.0,Frank Benefield (Primary),Main Campus or Dubois Campus,,,,,"Wednesday,Friday",11:15  AM,12:05  PM,Macy,206,10/16/2024,12/12/2024,25,12,,
UCOL,1311,002,17304,"Executive Functioning and Wellness
Lecture",1.0,Regena Brown (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:20  PM,Denny,203,10/16/2024,12/12/2024,25,14,,
UCOL,2101,001,16660,"Introduction to Research
Lecture",1.0,Sarah Powell (Primary),Main Campus or Dubois Campus,,,,,Thursday,11:30  AM,12:45  PM,Fretwell,306,08/19/2024,12/12/2024,25,9,,
UCOL,2200,001,16652,"University Learning Seminar
Seminar",1.0,Mattie Harvey (Primary),Main Campus or Dubois Campus,,,,,Wednesday,04:00  PM,05:15  PM,College of Health & Human Serv,294,08/19/2024,10/08/2024,20,6,,
UCOL,2200,005,17664,"University Learning Seminar
Seminar",3.0,A.J. Simmons (Primary),Main Campus or Dubois Campus,,,,,Tuesday,02:30  PM,05:15  PM,Denny,202,08/19/2024,12/12/2024,20,6,,
UCOL,3410,001,16655,"Career Development Internship
Internship",3.0,Stephanie Bird (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,30,20,,
UCOL,3410,002,11818,"Career Development Internship
Internship",2.0,Patrick Madsen (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,100,98,,
UCOL,3410,003,11819,"Career Development Internship
Internship",3.0,Lori Brasile (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,30,19,,
UCOL,3450,002,11245,"Teaching Internship
Internship",3.0,Carla Eastis (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,20,16,,
URBS,3801,C01,15001,"Independent Study
Independent Study",3.0,Ming-Chun Lee (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,0,0,,
CUYC,3600,001,11706,"Community Engagement Capstone Seminar
Lecture",3.0,Susan Harden (Primary),Main Campus or Dubois Campus,Service Learning,,,,"Monday,Wednesday",11:15  AM,12:30  PM,Mebane Hall,108,08/19/2024,12/12/2024,18,9,,
WGST,1502,001,16827,"Global Arts/Humanities: Introduction to Gender Activism and Equity
Lecture",3.0,Huma Ibrahim (Primary),Main Campus or Dubois Campus,,,,,Monday,02:30  PM,03:45  PM,Fretwell,126,08/19/2024,12/12/2024,50,0,5.0,5.0
WGST,1512,001,15944,"Local Arts/Humanities: Introduction to Gender Studies in the US
Lecture",3.0,Jennifer Byrd (Primary),Main Campus or Dubois Campus,,,,,Tuesday,01:00  PM,02:15  PM,College of Health & Human Serv,380,08/19/2024,12/12/2024,72,0,5.0,5.0
WGST,1512,002,15925,"Local Arts/Humanities: Introduction to Gender Studies in the US
Lecture",3.0,Kelly Finley (Primary),Main Campus or Dubois Campus,,,,,Thursday,02:30  PM,03:45  PM,Denny,220,08/19/2024,12/12/2024,100,0,5.0,5.0
WGST,1512,003,15946,"Local Arts/Humanities: Introduction to Gender Studies in the US
Lecture",3.0,Kelly Finley (Primary),Main Campus or Dubois Campus,,,,,Thursday,04:00  PM,05:15  PM,Denny,220,08/19/2024,12/12/2024,100,1,5.0,5.0
WGST,2050,001,11266,"Topics in Women's Studies: Social Activism
Lecture",3.0,Rachael Forester (Primary),Main Campus or Dubois Campus,,,,,Monday,05:30  PM,08:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,45,1,5.0,5.0
WGST,2050,002,12219,"Topics in Women's Studies: Gender, Race, Class, and Beauty
Lecture",3.0,Joy Davis (Primary),Main Campus or Dubois Campus,,,,,Tuesday,11:30  AM,12:45  PM,Smith,204,08/19/2024,12/12/2024ThursdaySMTWTFS11:30  AM - 12:45  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 08/19/2024 End Date: 12/12/2024,25,2,5.0,5.0
WGST,2050,003,13461,"Topics in Women's Studies: Race, Gender, and Sexuality Through Film
Lecture",3.0,Sharon Hayes-Brown (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,0,5.0,5.0
WGST,2050,004,11862,"Topics in Women's Studies: Gender and Black Literature
Lecture",3.0,Sharon Hayes-Brown (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,25,0,5.0,5.0
WGST,2050,006,15952,"Topics in Women's Studies: Gender, Sexuality, and Race in Latin American History
Lecture",3.0,Morgan Gray (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Fretwell,121,08/19/2024,12/12/2024,52,0,,
WGST,2050,007,15953,"Topics in Women's Studies: Reproductive Justice in the United States
Lecture",3.0,Mae Harmon (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,0,,
WGST,2050,008,16158,"Topics in Women's Studies: Black Films
Lecture",3.0,Felecia Harris (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",02:30  PM,03:45  PM,McEniry,127,08/19/2024,12/12/2024,30,0,,
WGST,2115,001,13920,"Feminism and Pop Culture
Lecture",3.0,Mae Harmon (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,0,5.0,5.0
WGST,2120,001,15032,"African-American Women
Lecture",3.0,Annette Teasdell (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,40,0,,
WGST,2123,001,13194,"Women in Cross-Cultural Perspective
Lecture",3.0,Jasmine Strickland (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,70,0,,
WGST,2140,001,13195,"Gender and Sports
Lecture",3.0,Sarah Valvo (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,5,,
WGST,2160,090,13339,"Introduction to LGBTQ+ Studies
Lecture",3.0,Daniela Recabarren (Primary),Main Campus or Dubois Campus,,,,,Wednesday,05:30  PM,08:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,45,0,,
WGST,3050,001,11483,"Topics in Women's Studies: Masculinity, Faith, and Mental Health
Lecture",3.0,Joseph Graham (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,0,,
WGST,3050,002,12331,"Topics in Women's Studies: Indigenous Feminisms
Lecture",3.0,Michelle Stanley (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,0,,
WGST,3050,003,13488,"Topics in Women's Studies: Sexuality and Power in Global Colonialism
Lecture",3.0,Morgan Gray (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",10:10  AM,11:00  AM,College of Health & Human Serv,159,08/19/2024,12/12/2024,10,1,,
WGST,3050,004,13048,"Topics in Women's Studies: Women, Leadership, and Voice
Lecture",3.0,Susan Cloninger (Primary),Main Campus or Dubois Campus,,,,,Tuesday,04:00  PM,05:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024ThursdaySMTWTFS04:00  PM - 05:15  PM Type: Class Building: College of Health & Human Serv Room: 294 Start Date: 08/19/2024 End Date: 12/12/2024,10,0,1.0,1.0
WGST,3050,005,13476,"Topics in Women's Studies: Queer Culture in America
Lecture",3.0,Kathleen Bradley-Volz (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,0,5.0,5.0
WGST,3050,007,15012,"Topics in Women's Studies: Understanding American Culture
Lecture",3.0,Nicholas Canada (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",10:10  AM,11:00  AM,College of Health & Human Serv,380,08/19/2024,12/12/2024,5,0,,
WGST,3050,008,15000,"Topics in Women's Studies: Gender and Disability
Lecture",3.0,Debarati Dutta (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",04:00  PM,05:15  PM,Cameron Hall,157,08/19/2024,12/12/2024,10,0,5.0,5.0
WGST,3050,009,15962,"Topics in Women's Studies: Feminist Health Care Ethics
Lecture",3.0,Kathleen Bradley-Volz (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,40,2,,
WGST,3050,011,16830,"Topics in Women's Studies: Barbie: Race, Gender, and American Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,0,,
WGST,3050,012,16831,"Topics in Women's Studies: Barbie: Race, Gender, and American Culture
Lecture",3.0,Sandra Watts (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,5,0,,
WGST,3050,013,17034,"Topics in Women's Studies: Fear and Fantasy: Witches and Wicked Women in the Historical Imagination
Lecture",3.0,Richard Lockton (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",01:25  PM,02:15  PM,Fretwell,128,08/19/2024,12/12/2024,30,0,,
WGST,3050,014,17180,"Topics in Women's Studies: Women and Politics in the Middle East
Lecture",3.0,Hania Mounir Al-Shamat (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",01:00  PM,02:15  PM,Friday,144,08/19/2024,12/12/2024,5,1,,
WGST,3050,015,17087,"Topics in Women's Studies: Gender and Justice in the Modern Atlantic World
Lecture",3.0,Morgan Gray (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",09:05  AM,09:55  AM,Colvard,4123,08/19/2024,12/12/2024,10,8,,
WGST,3110,001,16931,"Gender and Communication
Lecture",3.0,Shanice Cameron (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,Smith,303,08/19/2024,12/12/2024,30,0,,
WGST,3140,001,10795,"Domestic Violence
Lecture",3.0,Laura Tamberelli (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,45,0,5.0,5.0
WGST,3180,001,16004,"Gender in Hip Hop Culture
Lecture",3.0,Felecia Harris (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday,Friday",10:10  AM,11:00  AM,McEniry,123,08/19/2024,12/12/2024,35,15,5.0,5.0
WGST,3220,001,10117,"Feminist Thought
Lecture",3.0,Jennifer Byrd (Primary),Main Campus or Dubois Campus,,,,,Tuesday,04:00  PM,05:15  PM,Denny,105,08/19/2024,12/12/2024ThursdaySMTWTFS04:00  PM - 05:15  PM Type: Class Building: Online (No Building Needed) Room: INTERNET Start Date: 08/19/2024 End Date: 12/12/2024,35,4,5.0,5.0
WGST,3310,001,11025,"Gender and Sexuality
Lecture",3.0,Kathleen Bradley-Volz (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,40,2,5.0,5.0
WGST,4050,002,17435,"Topics in Women's Studies: Gender, Culture, and Technology
Lecture",3.0,Aaron Toscano (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",04:00  PM,05:15  PM,Fretwell,210,08/19/2024,12/12/2024,2,1,,
WGST,4050,004,15919,"Topics in Women's Studies: LGBTQ+ in Literature and Film
Lecture",3.0,Katie Hogan (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,25,0,,
WGST,4140,002,16005,"African-American Feminism
Lecture",3.0,Annette Teasdell (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,35,1,,
WGST,4153,001,13960,"Virginity Power/Politics
Lecture",3.0,Kelly Finley (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,35,0,5.0,5.0
WGST,4160,090,12972,"Race, Sexuality, and the Body
Lecture",3.0,Sonya Ramsey (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,30,22,5.0,5.0
WGST,4260,001,13468,"Women: Middle Age and Beyond
Lecture",3.0,Dace Brown (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,College of Health & Human Serv,295,08/19/2024,12/12/2024,5,1,,
WGST,4401,001,14904,"Internship in Women's Studies
Internship",3.0,Kelly Finley (Primary),Main Campus or Dubois Campus,,,,,,,,,,08/19/2024,12/12/2024,25,21,,
WGST,5050,001,14198,"Topics in Women's Studies: Women, Middle Age, and Beyond
Lecture",3.0,Dace Brown (Primary),Main Campus or Dubois Campus,,,,,"Tuesday,Thursday",02:30  PM,03:45  PM,College of Health & Human Serv,295,08/19/2024,12/12/2024,5,2,,
WGST,5050,002,17436,"Topics in Women's Studies: Gender, Culture, and Technology
Lecture",3.0,Aaron Toscano (Primary),Main Campus or Dubois Campus,,,,,"Monday,Wednesday",04:00  PM,05:15  PM,Fretwell,210,08/19/2024,12/12/2024,2,1,,
WGST,5160,090,12973,"Race, Sexuality and the Body
Lecture",3.0,Sonya Ramsey (Primary),Main Campus or Dubois Campus,,,,,Thursday,05:30  PM,08:15  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,10,6,5.0,5.0
WGST,5180,090,16008,"Introduction to Gender, Sexuality, and Women's Studies
Lecture",3.0,Paula Landerreche Cardillo (Primary),Main Campus or Dubois Campus,,,,,Tuesday,05:30  PM,08:15  PM,Denny,205,08/19/2024,12/12/2024,15,11,5.0,5.0
WRDS,1103,001,12555,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Albert Wray (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday,Friday",08:00  AM,08:50  AM,Cameron Hall,109,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,003,13564,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Kristina Duemmler (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Tuesday,Thursday",10:00  AM,11:15  AM,Fretwell,114,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,004,13515,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Kim Becnel (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Fretwell,114,08/19/2024,12/12/2024,22,1,2.0,2.0
WRDS,1103,005,13783,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Ashlyn Walden (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,,,,,,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,006,13197,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Adam Sandlin (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday,Friday",09:05  AM,09:55  AM,Denny,217,08/19/2024,12/12/2024,22,1,2.0,2.0
WRDS,1103,007,13207,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Adam Sandlin (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday,Friday",10:10  AM,11:00  AM,Denny,217,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,008,12556,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Adam Sandlin (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday,Friday",12:20  PM,01:10  PM,Denny,217,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,009,12565,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Aaron Kashtan (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday,Friday",09:05  AM,09:55  AM,Fretwell,114,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,010,13787,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Ashlyn Walden (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,,,,,,08/19/2024,12/12/2024,22,1,2.0,2.0
WRDS,1103,011,13209,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Meaghan Rand (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Denny,215,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,012,13565,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Jan Rieman (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Tuesday,Thursday",11:30  AM,12:45  PM,Cameron Hall,157,08/19/2024,12/12/2024,22,0,2.0,2.0
WRDS,1103,013,12567,"Writing and Inquiry in Academic Contexts I and II
Lecture",3.0,Peter Blair (Primary),Main Campus or Dubois Campus,Student Data Mart - Gen Ed,,,,"Monday,Wednesday",02:30  PM,03:45  PM,Online (No Building Needed),INTERNET,08/19/2024,12/12/2024,22,0,2.0,2.0
